circuit,qubit_count,channel,param,depth,fidelity,success_probability,error_rate
ghz,4,bit_flip,0.4,2,0.12620031999999998,0.11474609375,0.88525390625
ghz,4,bit_flip,0.5,2,0.12500000000000025,0.114013671875,0.885986328125
ghz,4,phase_flip,0.0,2,1.0000000000000009,1.0,0.0
ghz,4,phase_flip,0.1,2,0.5838860879186221,1.0,0.0
ghz,4,phase_flip,0.2,2,0.5083980880313428,1.0,0.0
ghz,4,phase_flip,0.3,2,0.5003276880324747,1.0,0.0
ghz,4,phase_flip,0.4,2,0.5000012880324761,1.0,0.0
ghz,4,phase_flip,0.5,2,0.5000000080324773,1.0,0.0
ghz,4,depolarizing,0.0,2,1.0000000000000009,1.0,0.0
ghz,4,depolarizing,0.1,2,0.5506753097582733,0.65869140625,0.34130859375
ghz,4,depolarizing,0.2,2,0.3104718433814432,0.4423828125,0.5576171875
ghz,4,depolarizing,0.3,2,0.18496450809027845,0.301025390625,0.698974609375
ghz,4,depolarizing,0.4,2,0.12054784179662212,0.211669921875,0.788330078125
ghz,4,depolarizing,0.5,2,0.08813476700914853,0.158935546875,0.841064453125
ghz,4,amplitude_damping,0.0,2,1.0000000000000009,1.0,0.0
ghz,4,amplitude_damping,0.1,2,0.6859926051902503,0.704833984375,0.295166015625
ghz,4,amplitude_damping,0.2,2,0.5009420804263967,0.579345703125,0.420654296875
ghz,4,amplitude_damping,0.3,2,0.4013750055016287,0.558349609375,0.441650390625
ghz,4,amplitude_damping,0.4,2,0.36094208042639764,0.58935546875,0.41064453125
ghz,4,amplitude_damping,0.5,2,0.36132812528239194,0.66162109375,0.33837890625
ghz,4,phase_damping,0.0,2,1.0000000000000009,1.0,0.0
ghz,4,phase_damping,0.1,2,0.8280500060619002,1.0,0.0
ghz,4,phase_damping,0.2,2,0.7048000073277484,1.0,0.0
ghz,4,phase_damping,0.3,2,0.6200500077975117,1.0,0.0
ghz,4,phase_damping,0.4,2,0.5648000079647335,1.0,0.0
ghz,4,phase_damping,0.5,2,0.5312500080167726,1.0,0.0
ghz,4,bit_flip,0.0,4,1.0000000000000009,1.0,0.0
ghz,4,bit_flip,0.1,4,0.25434755720888247,0.243896484375,0.756103515625
ghz,4,bit_flip,0.2,4,0.1376323838738429,0.126708984375,0.873291015625
ghz,4,bit_flip,0.3,4,0.1254915736870912,0.1142578125,0.8857421875
ghz,4,bit_flip,0.4,4,0.12500192000081947,0.114013671875,0.885986328125
ghz,4,bit_flip,0.5,4,0.12500000000000033,0.114013671875,0.885986328125
ghz,4,phase_flip,0.0,4,1.0000000000000009,1.0,0.0
ghz,4,phase_flip,0.1,4,0.5140737568648255,1.0,0.0
ghz,4,phase_flip,0.2,4,0.5001410635278479,1.0,0.0
ghz,4,phase_flip,0.3,4,0.5000002227808409,1.0,0.0
ghz,4,phase_flip,0.4,4,0.5000000080357531,1.0,0.0
ghz,4,phase_flip,0.5,4,0.500000008032478,1.0,0.0
ghz,4,depolarizing,0.0,4,1.0000000000000009,1.0,0.0
ghz,4,depolarizing,0.1,4,0.328157592851234,0.461181640625,0.538818359375
ghz,4,depolarizing,0.2,4,0.1412475294704665,0.243896484375,0.756103515625
ghz,4,depolarizing,0.3,4,0.08598735744896556,0.15625,0.84375
ghz,4,depolarizing,0.4,4,0.06895724853782098,0.126708984375,0.873291015625
ghz,4,depolarizing,0.5,4,0.06397342784645531,0.1162109375,0.8837890625
ghz,4,amplitude_damping,0.0,4,1.0000000000000009,1.0,0.0
ghz,4,amplitude_damping,0.1,4,0.5150558933705268,0.586181640625,0.413818359375
ghz,4,amplitude_damping,0.2,4,0.37129859256927766,0.571533203125,0.428466796875
ghz,4,amplitude_damping,0.3,4,0.3630163795948711,0.670654296875,0.329345703125
ghz,4,amplitude_damping,0.4,4,0.4019565932615841,0.791015625,0.208984375
ghz,4,amplitude_damping,0.5,4,0.4450759887971089,0.8935546875,0.1064453125
ghz,4,phase_damping,0.0,4,1.0000000000000009,1.0,0.0
ghz,4,phase_damping,0.1,4,0.7152336122501629,1.0,0.0
ghz,4,phase_damping,0.2,4,0.5838860879186216,1.0,0.0
ghz,4,phase_damping,0.3,4,0.5288240130191181,1.0,0.0
ghz,4,phase_damping,0.4,4,0.5083980880313435,1.0,0.0
ghz,4,phase_damping,0.5,4,0.5019531330324158,1.0,0.0
ghz,5,bit_flip,0.0,1,1.0000000000000044,1.0,0.0
ghz,5,bit_flip,0.1,1,0.5905000281827953,0.58154296875,0.41845703125
ghz,5,bit_flip,0.2,1,0.3280000292904802,0.318115234375,0.681884765625
ghz,5,bit_flip,0.3,1,0.17050002425220132,0.157470703125,0.842529296875
ghz,5,bit_flip,0.4,1,0.08800001843272733,0.080810546875,0.919189453125
ghz,5,bit_flip,0.5,1,0.0625000157605067,0.05712890625,0.94287109375
ghz,5,phase_flip,0.0,1,1.0000000000000044,1.0,0.0
ghz,5,phase_flip,0.1,1,0.6638400075889965,1.0,0.0
ghz,5,phase_flip,0.2,1,0.5388800080081572,1.0,0.0
ghz,5,phase_flip,0.3,1,0.5051200080320583,1.0,0.0
ghz,5,phase_flip,0.4,1,0.5001600080324784,1.0,0.0
ghz,5,phase_flip,0.5,1,0.5000000080324796,1.0,0.0
ghz,5,depolarizing,0.0,1,1.0000000000000044,1.0,0.0
ghz,5,depolarizing,0.1,1,0.6821356581582303,0.765625,0.234375
ghz,5,depolarizing,0.2,1,0.4590900390888032,0.58154296875,0.41845703125
ghz,5,depolarizing,0.3,1,0.3059256635139125,0.433349609375,0.566650390625
ghz,5,depolarizing,0.4,1,0.202880035137526,0.318115234375,0.681884765625
ghz,5,depolarizing,0.5,1,0.13476565576068247,0.2265625,0.7734375
ghz,5,amplitude_damping,0.0,1,1.0000000000000044,1.0,0.0
ghz,5,amplitude_damping,0.1,1,0.7818417616561185,0.78759765625,0.21240234375
ghz,5,amplitude_damping,0.2,1,0.618216736313656,0.6513671875,0.3486328125
ghz,5,amplitude_damping,0.3,1,0.49760674545114375,0.57275390625,0.42724609375
ghz,5,amplitude_damping,0.4,1,0.4114274398438316,0.53662109375,0.46337890625
ghz,5,amplitude_damping,0.5,1,0.35401338540872,0.527099609375,0.472900390625
ghz,5,phase_damping,0.0,1,1.0000000000000044,1.0,0.0
ghz,5,phase_damping,0.1,1,0.8842167408506819,1.0,0.0
ghz,5,phase_damping,0.2,1,0.786216707706215,1.0,0.0
ghz,5,phase_damping,0.3,1,0.7049817138272887,1.0,0.0
ghz,5,phase_damping,0.4,1,0.6394274081773248,1.0,0.0
ghz,5,phase_damping,0.5,1,0.5883883555542946,1.0,0.0
ghz,5,bit_flip,0.0,2,1.0000000000000044,1.0,0.0
ghz,5,bit_flip,0.1,2,0.3709288297935434,0.356689453125,0.643310546875
ghz,5,bit_flip,0.2,2,0.148748823019383,0.139892578125,0.860107421875
ghz,5,bit_flip,0.3,2,0.07870481752758712,0.072021484375,0.927978515625
ghz,5,bit_flip,0.4,2,0.06350081587769069,0.058349609375,0.941650390625
ghz,5,bit_flip,0.5,2,0.06250001576050676,0.05712890625,0.94287109375
ghz,5,phase_flip,0.0,2,1.0000000000000044,1.0,0.0
ghz,5,phase_flip,0.1,2,0.5536870991860402,1.0,0.0
ghz,5,phase_flip,0.2,2,0.5030233168323319,1.0,0.0
ghz,5,phase_flip,0.3,2,0.5000524368324789,1.0,0.0
ghz,5,phase_flip,0.4,2,0.5000000592324795,1.0,0.0
ghz,5,phase_flip,0.5,2,0.5000000080324802,1.0,0.0
ghz,5,depolarizing,0.0,2,1.0000000000000044,1.0,0.0
ghz,5,depolarizing,0.1,2,0.47788101049096016,0.600830078125,0.399169921875
ghz,5,depolarizing,0.2,2,0.23915152788397243,0.356689453125,0.643310546875
ghz,5,depolarizing,0.3,2,0.12941254432201338,0.218994140625,0.781005859375
ghz,5,depolarizing,0.4,2,0.07739773347642442,0.139892578125,0.860107421875
ghz,5,depolarizing,0.5,2,0.05187990347200831,0.09375,0.90625
ghz,5,amplitude_damping,0.0,2,1.0000000000000044,1.0,0.0
ghz,5,amplitude_damping,0.1,2,0.6324765470651095,0.66162109375,0.33837890625
ghz,5,amplitude_damping,0.2,2,0.44219523951366096,0.546630859375,0.453369140625
ghz,5,amplitude_damping,0.3,2,0.34972255002033426,0.52587890625,0.47412109375
ghz,5,amplitude_damping,0.4,2,0.3172352334994057,0.5498046875,0.4501953125
ghz,5,amplitude_damping,0.5,2,0.32519534135226913,0.61669921875,0.38330078125
ghz,5,phase_damping,0.0,2,1.0000000000000044,1.0,0.0
ghz,5,phase_damping,0.1,2,0.795245006482573,1.0,0.0
ghz,5,phase_damping,0.2,2,0.6638400075889962,1.0,0.0
ghz,5,phase_damping,0.3,2,0.5840350079182177,1.0,0.0
ghz,5,phase_damping,0.4,2,0.5388800080081575,1.0,0.0
ghz,5,phase_damping,0.5,2,0.5156250080285569,1.0,0.0
ghz,5,bit_flip,0.0,4,1.0000000000000044,1.0,0.0
ghz,5,bit_flip,0.1,4,0.17615371756733114,0.16064453125,0.83935546875
ghz,5,bit_flip,0.2,4,0.07308577662905516,0.065673828125,0.934326171875
ghz,5,bit_flip,0.3,4,0.06290975002635246,0.0576171875,0.9423828125
ghz,5,bit_flip,0.4,4,0.06250161576274302,0.05712890625,0.94287109375
ghz,5,bit_flip,0.5,4,0.0625000157605069,0.05712890625,0.94287109375
ghz,5,phase_flip,0.0,4,1.0000000000000044,1.0,0.0
ghz,5,phase_flip,0.1,4,0.5057646155549784,1.0,0.0
ghz,5,phase_flip,0.2,4,0.5000182888246782,1.0,0.0
ghz,5,phase_flip,0.3,4,0.5000000135300373,1.0,0.0
ghz,5,phase_flip,0.4,4,0.5000000080324843,1.0,0.0
ghz,5,phase_flip,0.5,4,0.5000000080324813,1.0,0.0
ghz,5,depolarizing,0.0,4,1.0000000000000044,1.0,0.0
ghz,5,depolarizing,0.1,4,0.25551280811504146,0.375732421875,0.624267578125
ghz,5,depolarizing,0.2,4,0.0938414807816857,0.16064453125,0.83935546875
ghz,5,depolarizing,0.3,4,0.050183249342781906,0.091796875,0.908203125
ghz,5,depolarizing,0.4,4,0.03656117817024999,0.065673828125,0.934326171875
ghz,5,depolarizing,0.5,4,0.03247358071463472,0.05908203125,0.94091796875
ghz,5,amplitude_damping,0.0,4,1.0000000000000044,1.0,0.0
ghz,5,amplitude_damping,0.1,4,0.455935966914571,0.552490234375,0.447509765625
ghz,5,amplitude_damping,0.2,4,0.3245032066609553,0.537841796875,0.462158203125
ghz,5,amplitude_damping,0.3,4,0.32766971412538604,0.62353515625,0.37646484375
ghz,5,amplitude_damping,0.4,4,0.37792441292918777,0.75244140625,0.24755859375
ghz,5,amplitude_damping,0.5,4,0.4315376424815196,0.865966796875,0.134033203125
ghz,5,phase_damping,0.0,4,1.0000000000000044,1.0,0.0
ghz,5,phase_damping,0.1,4,0.6743392275783797,1.0,0.0
ghz,5,phase_damping,0.2,4,0.5536870991860405,1.0,0.0
ghz,5,phase_damping,0.3,4,0.514123770479274,1.0,0.0
ghz,5,phase_damping,0.4,4,0.5030233168323324,1.0,0.0
ghz,5,phase_damping,0.5,4,0.5004882892824765,1.0,0.0
ghz,6,bit_flip,0.0,1,1.0000000000000084,1.0,0.0
ghz,6,bit_flip,0.1,1,0.5314420375311953,0.526123046875,0.473876953125
ghz,6,bit_flip,0.2,1,0.2622080380764905,0.251953125,0.748046875
ghz,6,bit_flip,0.3,1,0.11837802967082624,0.108642578125,0.891357421875
ghz,6,bit_flip,0.4,1,0.050752020514658915,0.04736328125,0.95263671875
ghz,6,bit_flip,0.5,1,0.031250016285858,0.03173828125,0.96826171875
ghz,6,phase_flip,0.0,1,1.0000000000000084,1.0,0.0
ghz,6,phase_flip,0.1,1,0.631072007751577,1.0,0.0
ghz,6,phase_flip,0.2,1,0.5233280080237344,1.0,0.0
ghz,6,phase_flip,0.3,1,0.5020480080324146,1.0,0.0
ghz,6,phase_flip,0.4,1,0.5000320080324822,1.0,0.0
ghz,6,phase_flip,0.5,1,0.5000000080324828,1.0,0.0
ghz,6,depolarizing,0.0,1,1.0000000000000084,1.0,0.0
ghz,6,depolarizing,0.1,1,0.6332664951263361,0.72802734375,0.27197265625
ghz,6,depolarizing,0.2,1,0.3967930495762187,0.526123046875,0.473876953125
ghz,6,depolarizing,0.3,1,0.24740500145148178,0.36376953125,0.63623046875
ghz,6,depolarizing,0.4,1,0.15443204339801994,0.251953125,0.748046875
ghz,6,depolarizing,0.5,1,0.09692386539053649,0.162353515625,0.837646484375
ghz,6,amplitude_damping,0.0,1,1.0000000000000084,1.0,0.0
ghz,6,amplitude_damping,0.1,1,0.7473605345968505,0.759521484375,0.240478515625
ghz,6,amplitude_damping,0.2,1,0.5715520477715159,0.618896484375,0.381103515625
ghz,6,amplitude_damping,0.3,1,0.4510945533226703,0.549072265625,0.450927734375
ghz,6,amplitude_damping,0.4,1,0.3706880542474279,0.51904296875,0.48095703125
ghz,6,amplitude_damping,0.5,1,0.3203125522656882,0.507568359375,0.492431640625
ghz,6,phase_damping,0.0,1,1.0000000000000084,1.0,0.0
ghz,6,phase_damping,0.1,1,0.864500005498348,1.0,0.0
ghz,6,phase_damping,0.2,1,0.7560000068997864,1.0,0.0
ghz,6,phase_damping,0.3,1,0.6715000075451958,1.0,0.0
ghz,6,phase_damping,0.4,1,0.608000007842863,1.0,0.0
ghz,6,phase_damping,0.5,1,0.5625000079694816,1.0,0.0
ghz,6,bit_flip,0.0,2,1.0000000000000084,1.0,0.0
ghz,6,bit_flip,0.1,2,0.3040407226957344,0.291259765625,0.708740234375
ghz,6,bit_flip,0.2,2,0.0999412521586122,0.092041015625,0.907958984375
ghz,6,bit_flip,0.3,2,0.04355774338101599,0.040771484375,0.959228515625
ghz,6,bit_flip,0.4,2,0.032001216602005673,0.031982421875,0.968017578125
ghz,6,bit_flip,0.5,2,0.031250016285858016,0.03173828125,0.96826171875
ghz,6,phase_flip,0.0,2,1.0000000000000084,1.0,0.0
ghz,6,phase_flip,0.1,2,0.534359746381493,1.0,0.0
ghz,6,phase_flip,0.2,2,0.5010883992004624,1.0,0.0
ghz,6,phase_flip,0.3,2,0.5000083966404821,1.0,0.0
ghz,6,phase_flip,0.4,2,0.5000000100804827,1.0,0.0
ghz,6,phase_flip,0.5,2,0.5000000080324836,1.0,0.0
ghz,6,depolarizing,0.0,2,1.0000000000000084,1.0,0.0
ghz,6,depolarizing,0.1,2,0.4159169689307583,0.5419921875,0.4580078125
ghz,6,depolarizing,0.2,2,0.18638012580692567,0.291259765625,0.708740234375
ghz,6,depolarizing,0.3,2,0.09254664019618584,0.157958984375,0.842041015625
ghz,6,depolarizing,0.4,2,0.05105903220535078,0.092041015625,0.907958984375
ghz,6,depolarizing,0.5,2,0.03131487295984835,0.056640625,0.943359375
ghz,6,amplitude_damping,0.0,2,1.0000000000000084,1.0,0.0
ghz,6,amplitude_damping,0.1,2,0.5863396924546949,0.632568359375,0.367431640625
ghz,6,amplitude_damping,0.2,2,0.39879611907142093,0.52685546875,0.47314453125
ghz,6,amplitude_damping,0.3,2,0.3166839457018036,0.50830078125,0.49169921875
ghz,6,amplitude_damping,0.4,2,0.29105211117367363,0.531494140625,0.468505859375
ghz,6,amplitude_damping,0.5,2,0.3023682037278682,0.587646484375,0.412353515625
ghz,6,phase_damping,0.0,2,1.0000000000000084,1.0,0.0
ghz,6,phase_damping,0.1,2,0.7657205068042808,1.0,0.0
ghz,6,phase_damping,0.2,2,0.6310720077515768,1.0,0.0
ghz,6,phase_damping,0.3,2,0.558824507976699,1.0,0.0
ghz,6,phase_damping,0.4,2,0.5233280080237347,1.0,0.0
ghz,6,phase_damping,0.5,2,0.5078125080315021,1.0,0.0
ghz,6,bit_flip,0.0,4,1.0000000000000084,1.0,0.0
ghz,6,bit_flip,0.1,4,0.1232349436255484,0.11279296875,0.88720703125
ghz,6,bit_flip,0.2,4,0.03925560577392746,0.038330078125,0.961669921875
ghz,6,bit_flip,0.3,4,0.03155741769854698,0.03173828125,0.96826171875
ghz,6,bit_flip,0.4,4,0.031251216289232615,0.03173828125,0.96826171875
ghz,6,bit_flip,0.5,4,0.03125001628585807,0.03173828125,0.96826171875
ghz,6,phase_flip,0.0,4,1.0000000000000084,1.0,0.0
ghz,6,phase_flip,0.1,4,0.502361191273826,1.0,0.0
ghz,6,phase_flip,0.2,4,0.5000023772231499,1.0,0.0
ghz,6,phase_flip,0.3,4,0.5000000081732195,1.0,0.0
ghz,6,phase_flip,0.4,4,0.5000000080324822,1.0,0.0
ghz,6,phase_flip,0.5,4,0.5000000080324848,1.0,0.0
ghz,6,depolarizing,0.0,4,1.0000000000000084,1.0,0.0
ghz,6,depolarizing,0.1,4,0.20107553166174844,0.310546875,0.689453125
ghz,6,depolarizing,0.2,4,0.06397867168523638,0.11279296875,0.88720703125
ghz,6,depolarizing,0.3,4,0.030013955878407453,0.0546875,0.9453125
ghz,6,depolarizing,0.4,4,0.0196301814803507,0.038330078125,0.961669921875
ghz,6,depolarizing,0.5,4,0.016544151363722434,0.033203125,0.966796875
ghz,6,amplitude_damping,0.0,4,1.0000000000000084,1.0,0.0
ghz,6,amplitude_damping,0.1,4,0.4115699879841908,0.53271484375,0.46728515625
ghz,6,amplitude_damping,0.2,4,0.2961284804462909,0.516845703125,0.483154296875
ghz,6,amplitude_damping,0.3,4,0.30510553962097076,0.595458984375,0.404541015625
ghz,6,amplitude_damping,0.4,4,0.3597955511239924,0.71875,0.28125
ghz,6,amplitude_damping,0.5,4,0.41985564326966185,0.845947265625,0.154052734375
ghz,6,phase_damping,0.0,4,1.0000000000000084,1.0,0.0
ghz,6,phase_damping,0.1,4,0.6412147759459644,1.0,0.0
ghz,6,phase_damping,0.2,4,0.5343597463814933,1.0,0.0
ghz,6,phase_damping,0.3,4,0.5069206516322129,1.0,0.0
ghz,6,phase_damping,0.4,4,0.5010883992004632,1.0,0.0
ghz,6,phase_damping,0.5,4,0.5001220783449829,1.0,0.0
